fpr,tpr
0.060305,0.579406
0.060305,0.579537
0.060305,0.579667
0.060305,0.579797
0.060305,0.579927
0.060305,0.580057
0.060305,0.580187
0.060305,0.580318
0.060305,0.580448
0.060305,0.580578
0.060305,0.580708
0.060968,0.580708
0.060968,0.580838
0.060968,0.581099
0.060968,0.581229
0.060968,0.581359
0.060968,0.581489
0.060968,0.581619
0.06163,0.581619
0.062293,0.581619
0.062293,0.58175
0.062293,0.58188
0.062956,0.58188
0.062956,0.58201
0.062956,0.58214
0.062956,0.5824
0.062956,0.582531
0.062956,0.582661
0.062956,0.582791
0.062956,0.582921
0.062956,0.583051
0.062956,0.583312
0.062956,0.583442
0.062956,0.583572
0.062956,0.583702
0.062956,0.583832
0.062956,0.583963
0.063618,0.583963
0.063618,0.584093
0.063618,0.584223
0.063618,0.584353
0.063618,0.584483
0.063618,0.584613
0.063618,0.584744
0.063618,0.584874
0.063618,0.585004
0.063618,0.585134
0.063618,0.585264
0.063618,0.585394
0.063618,0.585525
0.063618,0.585655
0.063618,0.585915
0.063618,0.586045
0.063618,0.586175
0.063618,0.586306
0.063618,0.586436
0.063618,0.586566
0.063618,0.586696
0.063618,0.586826
0.063618,0.586957
0.063618,0.587087
0.063618,0.587217
0.063618,0.587347
0.063618,0.587477
0.063618,0.587607
0.063618,0.587738
0.063618,0.587868
0.063618,0.587998
0.063618,0.588128
0.063618,0.588388
0.063618,0.588519
0.063618,0.588649
0.063618,0.588779
0.063618,0.588909
0.063618,0.589039
0.063618,0.589169
0.063618,0.5893
0.063618,0.58943
0.063618,0.58956
0.063618,0.58969
0.063618,0.58982
0.063618,0.589951
0.063618,0.590081
0.063618,0.590211
0.063618,0.590341
0.063618,0.590471
0.063618,0.590601
0.063618,0.590732
0.063618,0.590862
0.063618,0.590992
0.063618,0.591122
0.063618,0.591252
0.063618,0.591382
0.063618,0.591643
0.063618,0.591773
0.063618,0.591903
0.063618,0.592033
0.063618,0.592163
0.063618,0.592294
0.063618,0.592424
0.063618,0.592554
0.063618,0.592684
0.063618,0.592814
0.063618,0.592945
0.064281,0.592945
0.064281,0.593075
0.064281,0.593205
0.064281,0.593335
0.064281,0.593465
0.064944,0.593465
0.064944,0.593726
0.064944,0.593856
0.064944,0.593986
0.064944,0.594116
0.064944,0.594246
0.064944,0.594376
0.064944,0.594507
0.064944,0.594637
0.064944,0.594767
0.064944,0.594897
0.064944,0.595027
0.064944,0.595158
0.064944,0.595288
0.064944,0.595418
0.065606,0.595418
0.065606,0.595548
0.065606,0.595678
0.065606,0.595808
0.065606,0.595939
0.065606,0.596069
0.065606,0.596199
0.065606,0.596329
0.065606,0.596459
0.065606,0.596589
0.065606,0.59672
0.065606,0.59685
0.065606,0.59698
0.065606,0.59711
0.065606,0.59724
0.065606,0.59737
0.065606,0.597501
0.065606,0.597631
0.065606,0.597761
0.065606,0.597891
0.065606,0.598021
0.065606,0.598152
0.065606,0.598282
0.065606,0.598412
0.065606,0.598542
0.065606,0.598672
0.065606,0.598802
0.065606,0.598933
0.065606,0.599063
0.065606,0.599193
0.065606,0.599323
0.065606,0.599453
0.065606,0.599583
0.065606,0.599714
0.065606,0.599844
0.065606,0.599974
0.065606,0.600104
0.066269,0.600104
0.066269,0.600364
0.066269,0.600495
0.066269,0.600625
0.066269,0.600755
0.066269,0.600885
0.066269,0.601015
0.066269,0.601146
0.066269,0.601276
0.066269,0.601406
0.066269,0.601536
0.066269,0.601666
0.066269,0.601796
0.066269,0.601927
0.066269,0.602057
0.066269,0.602187
0.066269,0.602317
0.066269,0.602447
0.066269,0.602577
0.066269,0.602708
0.066269,0.602838
0.066269,0.602968
0.066269,0.603098
0.066269,0.603228
0.066269,0.603359
0.066269,0.603619
0.066269,0.603749
0.066269,0.603879
0.066269,0.60414
0.066269,0.60427
0.066269,0.6044
0.066269,0.60453
0.066269,0.60466
0.066269,0.604921
0.066269,0.605051
0.066269,0.605181
0.066269,0.605311
0.066269,0.605441
0.066269,0.605571
0.066269,0.605702
0.066269,0.605832
0.066269,0.605962
0.066269,0.606092
0.066269,0.606222
0.066269,0.606353
0.066932,0.606353
0.066932,0.606483
0.066932,0.606613
0.066932,0.606743
0.066932,0.606873
0.067594,0.606873
0.067594,0.607003
0.067594,0.607134
0.067594,0.607264
0.067594,0.607394
0.067594,0.607524
0.067594,0.607784
0.067594,0.607915
0.067594,0.608045
0.067594,0.608175
0.067594,0.608305
0.067594,0.608435
0.067594,0.608565
0.067594,0.608696
0.067594,0.608826
0.067594,0.608956
0.067594,0.609086
0.067594,0.609216
0.067594,0.609347
0.067594,0.609477
0.067594,0.609607
0.067594,0.609737
0.067594,0.609867
0.067594,0.610128
0.067594,0.610258
0.067594,0.610388
0.067594,0.610518
0.067594,0.610648
0.067594,0.610778
0.068257,0.610778
0.068257,0.610909
0.068257,0.611039
0.068257,0.611169
0.068257,0.611299
0.068257,0.611429
0.068257,0.611559
0.068257,0.61169
0.068257,0.61182
0.068257,0.61195
0.068257,0.61208
0.068257,0.61221
0.068257,0.612341
0.068257,0.612471
0.068257,0.612601
0.068257,0.612731
0.068257,0.612861
0.068257,0.612991
0.068257,0.613122
0.06892,0.613122
0.06892,0.613252
0.06892,0.613512
0.06892,0.613642
0.06892,0.613772
0.06892,0.613903
0.06892,0.614033
0.06892,0.614163
0.06892,0.614293
0.06892,0.614554
0.06892,0.614684
0.06892,0.614814
0.06892,0.614944
0.069583,0.614944
0.069583,0.615074
0.069583,0.615204
0.069583,0.615335
0.069583,0.615465
0.069583,0.615595
0.069583,0.615725
0.069583,0.615855
0.069583,0.615985
0.069583,0.616116
0.069583,0.616246
0.069583,0.616376
0.069583,0.616506
0.069583,0.616766
0.069583,0.616897
0.069583,0.617027
0.069583,0.617157
0.069583,0.617287
0.069583,0.617417
0.069583,0.617548
0.069583,0.617678
0.069583,0.617808
0.069583,0.617938
0.069583,0.618068
0.069583,0.618198
0.069583,0.618329
0.069583,0.618459
0.069583,0.618589
0.069583,0.618719
0.070245,0.618719
0.070245,0.618849
0.070245,0.618979
0.070245,0.61911
0.070245,0.61924
0.070245,0.61937
0.070245,0.6195
0.070245,0.61963
0.070245,0.61976
0.070245,0.619891
0.070245,0.620021
0.070245,0.620151
0.070245,0.620281
0.070245,0.620411
0.070245,0.620542
0.070245,0.620672
0.070245,0.620802
0.070245,0.620932
0.070245,0.621062
0.070245,0.621192
0.070245,0.621323
0.070245,0.621453
0.070245,0.621583
0.070245,0.621713
0.070245,0.621843
0.070245,0.621973
0.070245,0.622104
0.070245,0.622234
0.070245,0.622364
0.070245,0.622494
0.070245,0.622624
0.070245,0.622754
0.070245,0.622885
0.070245,0.623015
0.070245,0.623145
0.070245,0.623275
0.070908,0.623275
0.070908,0.623405
0.070908,0.623536
0.070908,0.623666
0.070908,0.623796
0.070908,0.623926
0.070908,0.624056
0.070908,0.624186
0.070908,0.624447
0.070908,0.624577
0.070908,0.624707
0.070908,0.624837
0.070908,0.624967
0.070908,0.625098
0.070908,0.625228
0.070908,0.625358
0.070908,0.625488
0.070908,0.625618
0.070908,0.625749
0.070908,0.625879
0.070908,0.626009
0.070908,0.626139
0.070908,0.626269
0.071571,0.626269
0.071571,0.626399
0.071571,0.62653
0.071571,0.62666
0.071571,0.62679
0.072233,0.62679
0.072233,0.62692
0.072233,0.62705
0.072233,0.62718
0.072233,0.627311
0.072233,0.627441
0.072233,0.627571
0.072233,0.627701
0.072233,0.627831
0.072233,0.627961
0.072233,0.628092
0.072233,0.628222
0.072233,0.628352
0.072233,0.628482
0.072233,0.628612
0.072233,0.628743
0.072233,0.628873
0.072233,0.629003
0.072233,0.629133
0.072233,0.629263
0.072233,0.629524
0.072233,0.629654
0.072233,0.629784
0.072233,0.629914
0.072233,0.630044
0.072233,0.630174
0.072233,0.630305
0.072233,0.630565
0.072233,0.630695
0.072233,0.630825
0.072233,0.630955
0.072233,0.631216
0.072233,0.631346
0.072233,0.631476
0.072233,0.631606
0.072233,0.631737
0.072233,0.631867
0.072233,0.631997
0.072233,0.632127
0.072233,0.632387
0.072233,0.632518
0.072233,0.632648
0.072233,0.632778
0.072233,0.632908
0.072233,0.633038
0.072233,0.633168
0.072233,0.633299
0.072233,0.633429
0.072233,0.633559
0.072233,0.633689
0.072233,0.633819
0.072233,0.633949
0.072233,0.63408
0.072233,0.63421
0.072233,0.63434
0.072233,0.63447
0.072233,0.6346
0.072233,0.634731
0.072233,0.634861
0.072233,0.634991
0.072233,0.635121
0.072233,0.635251
0.072233,0.635381
0.072233,0.635512
0.072233,0.635642
0.072233,0.635772
0.072233,0.635902
0.072233,0.636032
0.072233,0.636162
0.072233,0.636293
0.072233,0.636423
0.072233,0.636553
0.072233,0.636683
0.072233,0.636813
0.072233,0.636944
0.072233,0.637074
0.072233,0.637204
0.072233,0.637334
0.072896,0.637334
0.073559,0.637334
0.073559,0.637464
0.073559,0.637594
0.073559,0.637725
0.073559,0.637855
0.073559,0.637985
0.073559,0.638115
0.073559,0.638245
0.073559,0.638375
0.073559,0.638506
0.073559,0.638636
0.073559,0.638766
0.073559,0.638896
0.073559,0.639026
0.073559,0.639156
0.073559,0.639287
0.073559,0.639417
0.073559,0.639547
0.073559,0.639677
0.073559,0.639807
0.073559,0.639938
0.073559,0.640068
0.073559,0.640198
0.073559,0.640328
0.073559,0.640458
0.073559,0.640588
0.073559,0.640719
0.073559,0.640849
0.073559,0.640979
0.073559,0.641109
0.073559,0.641239
0.073559,0.641369
0.073559,0.6415
0.073559,0.64163
0.073559,0.64176
0.073559,0.64189
0.073559,0.64202
0.073559,0.64215
0.073559,0.642281
0.073559,0.642411
0.073559,0.642541
0.073559,0.642671
0.073559,0.642801
0.073559,0.642932
0.074221,0.642932
0.074221,0.643062
0.074221,0.643192
0.074221,0.643322
0.074221,0.643452
0.074221,0.643582
0.074221,0.643713
0.074221,0.643843
0.074221,0.643973
0.074221,0.644103
0.074221,0.644233
0.074221,0.644363
0.074221,0.644494
0.074221,0.644754
0.074221,0.644884
0.074221,0.645014
0.074221,0.645144
0.074221,0.645275
0.074221,0.645405
0.074221,0.645535
0.074221,0.645665
0.074221,0.645795
0.074221,0.645926
0.074221,0.646056
0.074221,0.646186
0.074221,0.646316
0.074221,0.646446
0.074884,0.646446
0.074884,0.646576
0.075547,0.646576
0.075547,0.646707
0.075547,0.646837
0.075547,0.646967
0.075547,0.647097
0.075547,0.647227
0.075547,0.647357
0.075547,0.647488
0.075547,0.647618
0.075547,0.647748
0.075547,0.647878
0.075547,0.648139
0.075547,0.648269
0.075547,0.648399
0.075547,0.648529
0.075547,0.648659
0.075547,0.648789
0.075547,0.64892
0.075547,0.64905
0.075547,0.64918
0.075547,0.64931
0.075547,0.64944
0.075547,0.64957
0.075547,0.649701
0.075547,0.649831
0.075547,0.649961
0.075547,0.650091
0.075547,0.650221
0.076209,0.650221
0.076209,0.650351
0.076209,0.650482
0.076209,0.650612
0.076209,0.650742
0.076209,0.650872
0.076209,0.651002
0.076209,0.651133
0.076209,0.651393
0.076209,0.651523
0.076209,0.651653
0.076209,0.651914
0.076209,0.652044
0.076209,0.652174
0.076209,0.652304
0.076209,0.652434
0.076209,0.652564
0.076209,0.652695
0.076209,0.652825
0.076872,0.652825
0.076872,0.652955
0.076872,0.653085
0.077535,0.653085
0.077535,0.653215
0.077535,0.653345
0.077535,0.653476
0.077535,0.653606
0.078197,0.653606
0.078197,0.653736
0.078197,0.653866
0.07886,0.653866
0.07886,0.653996
0.07886,0.654127
0.07886,0.654257
0.079523,0.654257
0.079523,0.654387
0.079523,0.654517
0.079523,0.654647
0.079523,0.654777
0.079523,0.654908
0.079523,0.655038
0.079523,0.655168
0.079523,0.655298
0.079523,0.655428
0.079523,0.655558
0.080186,0.655558
0.080186,0.655689
0.080186,0.655819
0.080186,0.655949
0.080186,0.656079
0.080186,0.656209
0.080186,0.656339
0.080186,0.65647
0.080186,0.6566
0.080186,0.65686
0.080186,0.65699
0.080186,0.657121
0.080186,0.657251
0.080186,0.657381
0.080186,0.657511
0.080186,0.657641
0.080186,0.657771
0.080186,0.657902
0.080186,0.658032
0.080186,0.658162
0.080186,0.658292
0.080186,0.658422
0.080186,0.658552
0.080186,0.658683
0.080186,0.658813
0.080186,0.658943
0.080186,0.659073
0.080186,0.659203
0.080186,0.659334
0.080186,0.659464
0.080186,0.659594
0.080186,0.659724
0.080186,0.659854
0.080186,0.659984
0.080848,0.659984
0.081511,0.659984
0.081511,0.660245
0.081511,0.660375
0.081511,0.660505
0.082174,0.660505
0.082174,0.660635
0.082174,0.660765
0.082174,0.660896
0.082174,0.661026
0.082174,0.661156
0.082174,0.661286
0.082174,0.661416
0.082174,0.661546
0.082174,0.661677
0.082174,0.661937
0.082174,0.662067
0.082174,0.662197
0.082174,0.662328
0.082174,0.662458
0.082174,0.662588
0.082174,0.662718
0.082174,0.662978
0.082174,0.663109
0.082174,0.663239
0.082174,0.663369
0.082174,0.663499
0.082174,0.663629
0.082174,0.663759
0.082174,0.66389
0.082836,0.66389
0.082836,0.66402
0.082836,0.66415
0.082836,0.66441
0.082836,0.66454
0.082836,0.664671
0.082836,0.664801
0.082836,0.665061
0.082836,0.665191
0.082836,0.665322
0.082836,0.665452
0.083499,0.665452
0.083499,0.665582
0.083499,0.665712
0.083499,0.665842
0.083499,0.665972
0.083499,0.666103
0.083499,0.666233
0.083499,0.666363
0.083499,0.666493
0.083499,0.666623
0.083499,0.666884
0.083499,0.667144
0.083499,0.667274
0.083499,0.667404
0.083499,0.667534
0.083499,0.667665
0.083499,0.667795
0.083499,0.667925
0.083499,0.668055
0.083499,0.668185
0.083499,0.668316
0.083499,0.668446
0.083499,0.668576
0.083499,0.668706
0.083499,0.668836
0.083499,0.668966
0.083499,0.669097
0.083499,0.669227
0.083499,0.669357
0.083499,0.669487
0.083499,0.669617
0.083499,0.669747
0.083499,0.669878
0.083499,0.670008
0.083499,0.670138
0.083499,0.670268
0.083499,0.670398
0.083499,0.670529
0.083499,0.670659
0.083499,0.670789
0.083499,0.670919
0.083499,0.671049
0.083499,0.671179
0.083499,0.67131
0.083499,0.67144
0.083499,0.67157
0.083499,0.67183
0.083499,0.67196
0.084162,0.67196
0.084162,0.672091
0.084162,0.672221
0.084162,0.672351
0.084162,0.672481
0.084162,0.672611
0.084162,0.672741
0.084162,0.672872
0.084162,0.673002
0.084162,0.673132
0.084162,0.673262
0.084162,0.673392
0.084162,0.673523
0.084162,0.673653
0.084824,0.673653
0.084824,0.673783
0.084824,0.673913
0.084824,0.674043
0.084824,0.674173
0.084824,0.674304
0.084824,0.674434
0.084824,0.674564
0.084824,0.674694
0.084824,0.674824
0.084824,0.674954
0.084824,0.675085
0.084824,0.675215
0.084824,0.675345
0.085487,0.675345
0.085487,0.675475
0.085487,0.675605
0.085487,0.675735
0.085487,0.675996
0.085487,0.676126
0.085487,0.676256
0.085487,0.676386
0.085487,0.676517
0.085487,0.676647
0.085487,0.676777
0.085487,0.676907
0.085487,0.677037
0.085487,0.677167
0.085487,0.677298
0.085487,0.677428
0.085487,0.677558
0.085487,0.677688
0.085487,0.677818
0.085487,0.677948
0.085487,0.678079
0.085487,0.678209
0.085487,0.678339
0.085487,0.678469
0.085487,0.678599
0.085487,0.678729
0.085487,0.67886
0.085487,0.67899
0.085487,0.67912
0.08615,0.67912
0.08615,0.67925
0.08615,0.67938
0.08615,0.679511
0.08615,0.679641
0.08615,0.679771
0.08615,0.679901
0.08615,0.680031
0.08615,0.680161
0.08615,0.680292
0.08615,0.680422
0.08615,0.680552
0.08615,0.680682
0.08615,0.680812
0.086812,0.680812
0.086812,0.680942
0.086812,0.681073
0.086812,0.681203
0.086812,0.681333
0.086812,0.681463
0.086812,0.681593
0.086812,0.681724
0.086812,0.681854
0.086812,0.681984
0.086812,0.682114
0.086812,0.682244
0.086812,0.682374
0.086812,0.682505
0.086812,0.682635
0.086812,0.682765
0.086812,0.682895
0.086812,0.683025
0.086812,0.683155
0.086812,0.683286
0.086812,0.683416
0.086812,0.683546
0.086812,0.683676
0.086812,0.683806
0.086812,0.683936
0.086812,0.684067
0.086812,0.684197
0.086812,0.684327
0.086812,0.684457
0.086812,0.684587
0.086812,0.684718
0.086812,0.684848
0.086812,0.684978
0.086812,0.685108
0.086812,0.685238
0.086812,0.685499
0.086812,0.685629
0.086812,0.685759
0.086812,0.685889
0.086812,0.686019
0.086812,0.686149
0.086812,0.68628
0.086812,0.68641
0.086812,0.68654
0.086812,0.68667
0.086812,0.6868
0.086812,0.68693
0.086812,0.687061
0.086812,0.687191
0.086812,0.687321
0.086812,0.687451
0.086812,0.687581
0.086812,0.687712
0.086812,0.687842
0.086812,0.687972
0.086812,0.688102
0.086812,0.688232
0.086812,0.688362
0.087475,0.688362
0.087475,0.688493
0.087475,0.688623
0.087475,0.688753
0.087475,0.688883
0.088138,0.688883
0.088801,0.688883
0.088801,0.689013
0.088801,0.689143
0.088801,0.689274
0.088801,0.689404
0.088801,0.689534
0.088801,0.689664
0.088801,0.689794
0.088801,0.689924
0.088801,0.690055
0.088801,0.690185
0.088801,0.690315
0.088801,0.690445
0.088801,0.690575
0.088801,0.690706
0.088801,0.690836
0.088801,0.690966
0.088801,0.691096
0.088801,0.691226
0.088801,0.691356
0.088801,0.691487
0.088801,0.691617
0.088801,0.691747
0.089463,0.691747
0.089463,0.691877
0.089463,0.692007
0.089463,0.692137
0.089463,0.692268
0.089463,0.692398
0.089463,0.692528
0.089463,0.692658
0.089463,0.692788
0.089463,0.692919
0.089463,0.693049
0.089463,0.693179
0.089463,0.693309
0.089463,0.693439
0.089463,0.693569
0.089463,0.6937
0.090126,0.6937
0.090126,0.69383
0.090126,0.69396
0.090126,0.69409
0.090126,0.69422
0.090126,0.69435
0.090126,0.694481
0.090126,0.694611
0.090126,0.694741
0.090126,0.694871
0.090126,0.695001
0.090126,0.695131
0.090126,0.695262
0.090126,0.695392
0.090126,0.695522
0.090126,0.695652
0.090126,0.695782
0.090126,0.695913
0.090126,0.696173
0.090126,0.696303
0.090126,0.696433
0.090126,0.696563
0.090126,0.696694
0.090126,0.696824
0.090126,0.696954
0.090126,0.697084
0.090126,0.697214
0.090126,0.697344
0.090126,0.697475
0.090126,0.697605
0.090126,0.697735
0.090126,0.697865
0.090126,0.697995
0.090126,0.698125
0.090126,0.698386
0.090126,0.698516
0.090126,0.698646
0.090126,0.698776
0.090126,0.698907
0.090126,0.699037
0.090126,0.699167
0.090126,0.699297
0.090126,0.699427
0.090126,0.699557
0.090126,0.699688
0.090126,0.699818
0.090126,0.699948
0.090126,0.700078
0.090126,0.700208
0.090126,0.700338
0.090126,0.700469
0.090126,0.700599
0.090126,0.700729
0.090126,0.700989
0.090126,0.70112
0.090126,0.70125
0.090126,0.70138
0.090126,0.70151
0.090126,0.70164
0.090126,0.70177
0.090126,0.701901
0.090126,0.702031
0.090126,0.702161
0.090126,0.702291
0.090126,0.702421
0.090126,0.702551
0.090126,0.702682
0.090126,0.702812
0.090126,0.702942
0.090126,0.703072
0.090126,0.703202
0.090126,0.703332
0.090126,0.703463
0.090126,0.703593
0.090126,0.703723
0.090126,0.703853
0.090126,0.703983
0.090789,0.703983
0.090789,0.704114
0.090789,0.704244
0.090789,0.704374
0.090789,0.704504
0.090789,0.704634
0.090789,0.704764
0.090789,0.704895
0.090789,0.705025
0.090789,0.705155
0.090789,0.705285
0.090789,0.705415
0.090789,0.705545
0.090789,0.705676
0.090789,0.705806
0.090789,0.705936
0.090789,0.706066
0.090789,0.706196
0.090789,0.706326
0.090789,0.706457
0.090789,0.706587
0.090789,0.706717
0.090789,0.706847
0.090789,0.706977
0.090789,0.707108
0.090789,0.707368
0.090789,0.707498
0.090789,0.707628
0.090789,0.707758
0.090789,0.707889
0.090789,0.708019
0.090789,0.708149
0.090789,0.708279
0.090789,0.708409
0.090789,0.708539
0.090789,0.70867
0.090789,0.7088
0.090789,0.70893
0.090789,0.70906
0.090789,0.70919
0.090789,0.70932
0.090789,0.709451
0.090789,0.709581
0.090789,0.709711
0.090789,0.709841
0.090789,0.709971
0.090789,0.710102
0.090789,0.710232
0.090789,0.710362
0.090789,0.710492
0.090789,0.710622
0.090789,0.710752
0.090789,0.710883
0.091451,0.710883
0.091451,0.711013
0.091451,0.711143
0.091451,0.711273
0.091451,0.711403
0.091451,0.711533
0.091451,0.711664
0.091451,0.711794
0.091451,0.711924
0.091451,0.712054
0.091451,0.712184
0.091451,0.712315
0.091451,0.712445
0.091451,0.712575
0.091451,0.712705
0.091451,0.712835
0.091451,0.712965
0.092114,0.712965
0.092114,0.713096
0.092114,0.713226
0.092114,0.713356
0.092114,0.713486
0.092114,0.713746
0.092114,0.713877
0.092114,0.714007
0.092114,0.714137
0.092114,0.714267
0.092114,0.714397
0.092777,0.714397
0.092777,0.714527
0.092777,0.714658
0.092777,0.714788
0.092777,0.714918
0.092777,0.715048
0.092777,0.715178
0.092777,0.715309
0.092777,0.715439
0.092777,0.715569
0.092777,0.715699
0.092777,0.715829
0.092777,0.715959
0.092777,0.71609
0.092777,0.71622
0.092777,0.71635
0.092777,0.71648
0.092777,0.71674
0.092777,0.716871
0.092777,0.717001
0.092777,0.717131
0.092777,0.717261
0.092777,0.717391
0.092777,0.717521
0.092777,0.717652
0.092777,0.717782
0.092777,0.717912
0.092777,0.718042
0.093439,0.718042
0.093439,0.718172
0.093439,0.718303
0.093439,0.718433
0.093439,0.718563
0.093439,0.718693
0.093439,0.718823
0.093439,0.718953
0.094102,0.718953
0.094102,0.719084
0.094102,0.719214
0.094102,0.719344
0.094102,0.719474
0.094102,0.719604
0.094102,0.719734
0.094102,0.719865
0.094102,0.719995
0.094102,0.720125
0.094102,0.720385
0.094765,0.720385
0.094765,0.720515
0.094765,0.720646
0.094765,0.720776
0.094765,0.720906
0.094765,0.721036
0.094765,0.721166
0.094765,0.721297
0.094765,0.721427
0.094765,0.721557
0.094765,0.721687
0.094765,0.721817
0.094765,0.721947
0.094765,0.722078
0.094765,0.722208
0.095427,0.722208
0.095427,0.722338
0.095427,0.722468
0.095427,0.722598
0.095427,0.722728
0.095427,0.722859
0.095427,0.722989
0.095427,0.723119
0.095427,0.723249
0.095427,0.723379
0.095427,0.72351
0.09609,0.72351
0.09609,0.72364
0.09609,0.72377
0.09609,0.7239
0.09609,0.72403
0.09609,0.72416
0.09609,0.724291
0.09609,0.724421
0.09609,0.724551
0.09609,0.724681
0.09609,0.724811
0.09609,0.724941
0.09609,0.725072
0.09609,0.725202
0.09609,0.725332
0.09609,0.725462
0.09609,0.725592
0.09609,0.725722
0.09609,0.725853
0.09609,0.725983
0.09609,0.726113
0.09609,0.726243
0.09609,0.726373
0.09609,0.726504
0.09609,0.726634
0.09609,0.726764
0.09609,0.726894
0.09609,0.727024
0.09609,0.727285
0.09609,0.727415
0.09609,0.727545
0.09609,0.727675
0.09609,0.727805
0.09609,0.727935
0.09609,0.728066
0.09609,0.728196
0.09609,0.728326
0.09609,0.728456
0.09609,0.728586
0.09609,0.728716
0.09609,0.728847
0.09609,0.728977
0.096753,0.728977
0.097416,0.728977
0.097416,0.729107
0.097416,0.729237
0.097416,0.729367
0.097416,0.729498
0.097416,0.729628
0.097416,0.729758
0.097416,0.729888
0.097416,0.730148
0.097416,0.730279
0.097416,0.730409
0.097416,0.730539
0.098078,0.730539
0.098078,0.730669
0.098078,0.730799
0.098078,0.730929
0.098078,0.73106
0.098078,0.73119
0.098078,0.73132
0.098078,0.73145
0.098078,0.73158
0.098078,0.73171
0.098078,0.731841
0.098078,0.731971
0.098078,0.732101
0.098078,0.732231
0.098741,0.732231
0.098741,0.732361
0.098741,0.732492
0.098741,0.732622
0.098741,0.732752
0.098741,0.732882
0.098741,0.733012
0.098741,0.733142
0.099404,0.733142
0.099404,0.733273
0.099404,0.733403
0.099404,0.733533
0.099404,0.733663
0.099404,0.733793
0.099404,0.733923
0.099404,0.734054
0.100066,0.734054
0.100066,0.734184
0.100729,0.734184
0.100729,0.734314
0.101392,0.734314
0.101392,0.734444
0.101392,0.734574
0.101392,0.734835
0.101392,0.734965
0.101392,0.735095
0.101392,0.735225
0.101392,0.735355
0.101392,0.735486
0.101392,0.735616
0.101392,0.735746
0.102054,0.735746
0.102054,0.735876
0.102717,0.735876
0.102717,0.736006
0.102717,0.736136
0.102717,0.736267
0.102717,0.736397
0.102717,0.736527
0.102717,0.736657
0.102717,0.736787
0.102717,0.736917
0.102717,0.737048
0.102717,0.737178
0.102717,0.737308
0.102717,0.737438
0.10338,0.737438
0.10338,0.737568
0.10338,0.737699
0.10338,0.737829
0.10338,0.737959
0.10338,0.738089
0.10338,0.738219
0.10338,0.738349
0.10338,0.73848
0.10338,0.73861
0.10338,0.73874
0.10338,0.73887
0.10338,0.739
0.10338,0.73913
0.10338,0.739261
0.104042,0.739261
0.104042,0.739391
0.104705,0.739391
0.104705,0.739521
0.104705,0.739651
0.104705,0.739781
0.104705,0.739911
0.104705,0.740042
0.104705,0.740172
0.104705,0.740302
0.104705,0.740432
0.104705,0.740562
0.104705,0.740693
0.104705,0.740823
0.104705,0.740953
0.104705,0.741083
0.104705,0.741213
0.104705,0.741343
0.104705,0.741474
0.104705,0.741604
0.104705,0.741734
0.104705,0.741864
0.104705,0.741994
0.104705,0.742124
0.104705,0.742255
0.105368,0.742255
0.105368,0.742385
0.105368,0.742515
0.105368,0.742645
0.105368,0.742775
0.105368,0.742905
0.105368,0.743166
0.105368,0.743296
0.10603,0.743296
0.10603,0.743426
0.10603,0.743556
0.10603,0.743687
0.10603,0.743817
0.10603,0.743947
0.10603,0.744077
0.10603,0.744207
0.10603,0.744337
0.10603,0.744468
0.10603,0.744598
0.10603,0.744728
0.10603,0.744858
0.10603,0.744988
0.10603,0.745118
0.10603,0.745249
0.10603,0.745379
0.10603,0.745509
0.10603,0.745639
0.10603,0.745769
0.10603,0.7459
0.106693,0.7459
0.106693,0.74603
0.106693,0.74616
0.106693,0.74629
0.106693,0.74642
0.106693,0.74655
0.106693,0.746681
0.106693,0.746811
0.106693,0.746941
0.106693,0.747071
0.106693,0.747201
0.106693,0.747331
0.106693,0.747462
0.106693,0.747592
0.107356,0.747592
0.107356,0.747722
0.107356,0.747852
0.107356,0.747982
0.107356,0.748243
0.107356,0.748373
0.107356,0.748503
0.107356,0.748633
0.108019,0.748633
0.108019,0.748763
0.108019,0.748894
0.108019,0.749024
0.108019,0.749154
0.108019,0.749284
0.108019,0.749414
0.108019,0.749544
0.108019,0.749675
0.108019,0.749805
0.108019,0.749935
0.108019,0.750065
0.108019,0.750195
0.108019,0.750325
0.108019,0.750456
0.108019,0.750586
0.108019,0.750846
0.108019,0.750976
0.108019,0.751106
0.108019,0.751237
0.108019,0.751367
0.108019,0.751497
0.108019,0.751627
0.108019,0.751757
0.108019,0.751888
0.108019,0.752018
0.108019,0.752148
0.108019,0.752278
0.108019,0.752408
0.108019,0.752538
0.108681,0.752538
0.108681,0.752669
0.108681,0.752799
0.108681,0.752929
0.108681,0.753059
0.108681,0.753189
0.109344,0.753189
0.109344,0.753319
0.109344,0.75345
0.109344,0.75358
0.109344,0.75371
0.109344,0.75384
0.110007,0.75384
0.110007,0.75397
0.110007,0.7541
0.110007,0.754231
0.110007,0.754361
0.110007,0.754491
0.110669,0.754491
0.110669,0.754621
0.110669,0.754751
0.110669,0.754882
0.110669,0.755012
0.110669,0.755142
0.110669,0.755272
0.110669,0.755402
0.110669,0.755532
0.110669,0.755663
0.110669,0.755793
0.110669,0.755923
0.110669,0.756183
0.110669,0.756313
0.110669,0.756444
0.110669,0.756574
0.110669,0.756704
0.110669,0.756834
0.110669,0.756964
0.110669,0.757095
0.110669,0.757225
0.110669,0.757355
0.110669,0.757485
0.110669,0.757615
0.110669,0.757745
0.110669,0.757876
0.110669,0.758006
